Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
11,C11,L_PBMC Fresh,75.78,24.45,48.74,86.68,5.62
11,C12,Background,75.78,0,0,0,
11,D01,Background,75.78,0,0,0,
11,D02,L_T Frozen 3wk,75.78,15.29,7,12.45,7
11,D03,L_T Frozen 3wk,75.78,10.87,7.69,13.68,7
11,D04,L_T Frozen 3wk,75.78,7.37,7.34,13.06,7
11,D05,Unassigned,75.78,-0.62,0,0.01,7
11,D06,L_PBMC Fresh,75.78,6.58,28.19,50.13,5.11
11,D07,L_PBMC Fresh,75.78,6.91,27.09,48.17,5.11
11,D08,9 700K,75.78,0.77,9.06,16.11,4.52
11,D09,9 700K,75.78,8.62,7.2,12.81,6
11,D10,9 700K,75.78,8.38,8.26,14.69,6
11,D11,Unassigned,75.78,-0.44,-0.34,-0.6,6
11,D12,Background,75.78,0,0,0,
11,E01,Background,75.78,0,0,0,
11,E02,L_PBMC Fresh,75.78,20.57,29.52,52.49,7
11,E03,L_PBMC Fresh,75.78,18.42,34.77,61.83,7
11,E04,L_PBMC Fresh,75.78,10.87,30.46,54.17,7
11,E05,L_PBMC Fresh,75.78,8.92,32.74,58.23,7
11,E06,L_PBMC Fresh,75.78,-23.23,23.37,41.57,7
11,E07,L_PBMC Fresh,75.78,5.11,28.18,50.12,7
11,E08,L_PBMC Fresh,75.78,3.65,34.31,61.02,7
11,E09,L_PBMC Fresh,75.78,17.88,35.5,63.13,4
11,E10,L_PBMC Fresh,75.78,7.29,35.05,62.32,4
11,E11,L_PBMC Fresh,75.78,21.04,34.14,60.72,4
11,E12,Background,75.78,0,0,0,
11,F01,Background,75.78,0,0,0,
11,F02,L_T Frozen 1da,75.78,18.08,11.45,20.36,6.37
11,F03,L_T Frozen 1da,75.78,-5.03,13.51,24.03,6.37
11,F04,L_T Frozen 1da,75.78,8.18,11.2,19.92,6.37
11,F05,Unassigned,75.78,-1.47,0.16,0.29,0.7
11,F06,L_PBMC Frozen 1da,75.78,19.32,27.93,49.68,5
11,F07,L_PBMC Frozen 1da,75.78,10.63,31.55,56.11,5
11,F08,L_T Frozen 1da,75.78,3.86,14.35,25.52,5
11,F09,L_T Frozen 1da,75.78,12.3,13.72,24.4,3
11,F10,L_T Frozen 1da,75.78,8.51,14.93,26.56,3
11,F11,Unassigned,75.78,-7.75,-0.44,-0.79,3
11,F12,Background,75.78,0,0,0,
11,G01,Background,75.78,0,0,0,
11,G02,L_T Frozen 1da,75.78,8.76,5.87,10.44,7
11,G03,L_T Frozen 1da,75.78,6.66,7.5,13.35,7
11,G04,L_T Frozen 1da,75.78,4.83,3.75,6.67,7
11,G05,Unassigned,75.78,-1.23,0.38,0.67,7
11,G06,L_PBMC Frozen 1da,75.78,13.75,25.1,44.63,4
11,G07,L_PBMC Frozen 1da,75.78,15.45,26.53,47.18,4
11,G08,L_T Frozen 1da,75.78,1.3,8.92,15.86,4
11,G09,L_T Frozen 1da,75.78,16.98,7.56,13.44,3
11,G10,12:00 AM,75.78,8.94,4.51,8.01,3
11,G11,Unassigned,75.78,-5.28,-0.57,-1.02,3
11,G12,Background,75.78,0,0,0,
11,H01,Background,75.78,0,0,0,
11,H02,Background,75.78,0,0,0,
11,H03,Background,75.78,0,0,0,
11,H04,Background,75.78,0,0,0,
11,H05,Background,75.78,0,0,0,
11,H06,Background,75.78,0,0,0,
11,H07,Background,75.78,0,0,0,
11,H08,Background,75.78,0,0,0,
11,H09,Background,75.78,0,0,0,
11,H10,Background,75.78,0,0,0,
11,H11,Background,75.78,0,0,0,
11,H12,Background,75.78,0,0,0,
12,A01,Background,82.2,0,0,0,
12,A02,Background,82.2,0,0,0,
12,A03,Background,82.2,0,0,0,
12,A04,Background,82.2,0,0,0,
12,A05,Background,82.2,0,0,0,
12,A06,Background,82.2,0,0,0,
12,A07,Background,82.2,0,0,0,
12,A08,Background,82.2,0,0,0,
12,A09,Background,82.2,0,0,0,
12,A10,Background,82.2,0,0,0,
12,A11,Background,82.2,0,0,0,
12,A12,Background,82.2,0,0,0,
12,B01,Background,82.2,0,0,0,
12,B02,L_PBMC Frozen 2mo,82.2,-31.85,20.48,36.42,7
12,B03,L_PBMC Frozen 2mo,82.2,21.04,21.5,38.24,7
12,B04,L_PBMC Frozen 2mo,82.2,9.57,23.47,41.75,7
12,B05,Unassigned,82.2,-1.04,0.4,0.71,7
12,B06,L_PBMC Fresh,82.2,7.49,28.93,51.45,7
12,B07,L_PBMC Fresh,82.2,9.46,26.32,46.81,7
12,B08,7 700K,82.2,8.31,32.78,58.29,7
12,B09,7 700K,82.2,12.4,27.72,49.29,6.6
12,B10,7A,82.2,6.01,9.55,16.98,7
12,B11,Unassigned,82.2,-5.59,-0.3,-0.54,7
12,B12,Background,82.2,0,0,0,
12,C01,Background,82.2,0,0,0,
12,C02,L_PBMC Fresh,82.2,18.18,43.09,76.64,7
12,C03,L_PBMC Fresh,82.2,12.72,41.73,74.21,7
12,C04,L_PBMC Fresh,82.2,17.71,40.9,72.74,7
12,C05,L_PBMC Fresh,82.2,13.09,43.69,77.7,7
12,C06,L_PBMC Fresh,82.2,10.93,26.6,47.3,2
12,C07,L_PBMC Fresh,82.2,10.91,27.81,49.46,2
12,C08,L_PBMC Fresh,82.2,15.33,50.45,89.72,2
12,C09,L_PBMC Fresh,82.2,36.3,53.83,95.74,2
12,C10,L_PBMC Fresh,82.2,29.61,49.13,87.37,5.62
12,C11,L_PBMC Fresh,82.2,25.61,49.54,88.09,5.62
12,C12,Background,82.2,0,0,0,
12,D01,Background,82.2,0,0,0,
12,D02,L_T Frozen 3wk,82.2,15.34,5.68,10.1,7
12,D03,L_T Frozen 3wk,82.2,12.61,7.36,13.1,7
12,D04,L_T Frozen 3wk,82.2,3.38,6.81,12.11,7
12,D05,Unassigned,82.2,-1.13,0.06,0.1,7
12,D06,L_PBMC Fresh,82.2,6.09,29.14,51.83,5.11
12,D07,L_PBMC Fresh,82.2,7.71,28.22,50.19,5.11
12,D08,9 700K,82.2,4.22,8.61,15.31,4.52
12,D09,9 700K,82.2,9.55,6.82,12.13,6
12,D10,9 700K,82.2,9.6,7.96,14.16,6
12,D11,Unassigned,82.2,0.46,-0.26,-0.47,6
12,D12,Background,82.2,0,0,0,
12,E01,Background,82.2,0,0,0,
12,E02,L_PBMC Fresh,82.2,21.45,29.64,52.71,7
12,E03,L_PBMC Fresh,82.2,16.42,34.97,62.19,7
12,E04,L_PBMC Fresh,82.2,9.6,30.55,54.32,7
12,E05,L_PBMC Fresh,82.2,10.65,33.53,59.62,7
12,E06,L_PBMC Fresh,82.2,-23.59,23.85,42.41,7
12,E07,L_PBMC Fresh,82.2,3.41,28.59,50.84,7
12,E08,L_PBMC Fresh,82.2,2.59,34.41,61.19,7
12,E09,L_PBMC Fresh,82.2,17.34,36.39,64.72,4
12,E10,L_PBMC Fresh,82.2,7.57,35.93,63.9,4
12,E11,L_PBMC Fresh,82.2,20.17,34.49,61.34,4
12,E12,Background,82.2,0,0,0,
12,F01,Background,82.2,0,0,0,
12,F02,L_T Frozen 1da,82.2,17.19,10.9,19.39,6.37
12,F03,L_T Frozen 1da,82.2,-4.76,12.33,21.94,6.37
12,F04,L_T Frozen 1da,82.2,6.18,10.85,19.3,6.37
12,F05,Unassigned,82.2,-1.45,0.19,0.33,0.7
12,F06,L_PBMC Frozen 1da,82.2,19.85,27.38,48.69,5
12,F07,L_PBMC Frozen 1da,82.2,9.68,31.54,56.09,5
12,F08,L_T Frozen 1da,82.2,4.08,13.8,24.53,5
12,F09,L_T Frozen 1da,82.2,11.08,13.57,24.13,3
12,F10,L_T Frozen 1da,82.2,9.23,14.55,25.88,3
12,F11,Unassigned,82.2,-7.5,-0.19,-0.34,3
12,F12,Background,82.2,0,0,0,
12,G01,Background,82.2,0,0,0,
12,G02,L_T Frozen 1da,82.2,8.12,5.64,10.03,7
12,G03,L_T Frozen 1da,82.2,5.46,6.86,12.21,7
12,G04,L_T Frozen 1da,82.2,4.58,3.57,6.34,7
12,G05,Unassigned,82.2,-1.14,0.46,0.82,7
12,G06,L_PBMC Frozen 1da,82.2,13.35,24.93,44.34,4
12,G07,L_PBMC Frozen 1da,82.2,15.94,26.1,46.42,4
12,G08,L_T Frozen 1da,82.2,0.14,8.27,14.71,4
12,G09,L_T Frozen 1da,82.2,13.1,7.45,13.24,3
12,G10,12:00 AM,82.2,10.17,4.1,7.29,3
12,G11,Unassigned,82.2,-6.19,-0.22,-0.4,3
12,G12,Background,82.2,0,0,0,
12,H01,Background,82.2,0,0,0,
12,H02,Background,82.2,0,0,0,
12,H03,Background,82.2,0,0,0,
12,H04,Background,82.2,0,0,0,
12,H05,Background,82.2,0,0,0,
12,H06,Background,82.2,0,0,0,
12,H07,Background,82.2,0,0,0,
12,H08,Background,82.2,0,0,0,
12,H09,Background,82.2,0,0,0,
12,H10,Background,82.2,0,0,0,
12,H11,Background,82.2,0,0,0,
12,H12,Background,82.2,0,0,0,
